epoch,dice_coefficient,learning_rate,loss,val_dice_coefficient,val_loss
0,0.7535313367843628,4.999999873689376e-05,0.12905298173427582,0.7236632704734802,0.14630864560604095
1,0.7650560140609741,4.999999873689376e-05,0.12293974310159683,0.7323011159896851,0.1414334923028946
2,0.7714514136314392,4.999999873689376e-05,0.11969886720180511,0.7281651496887207,0.14266009628772736
3,0.7777621746063232,4.999999873689376e-05,0.11622653901576996,0.7254565954208374,0.14447541534900665
4,0.7792459726333618,4.999999873689376e-05,0.11529082804918289,0.7278972268104553,0.14371822774410248
